ra,dec,source_id,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_n_obs,phot_g_mean_mag,g,bp_rp
36.42455469864192,63.37452895544329,514311961360068864,133.26249288443657,2.4092426741905193,0.9336292376259768,0.032579120264472614,3.161372957554413,0.027854626155087017,-4.018340154024737,0.046648849041444576,-0.44917187,0.069192804,-0.37670088,0.29759985,-0.00952086,0.28603476,-0.3718883,-0.12017315,0.31150237,-0.48012188,461,12.85241,12.85241,0.7174797
36.778822255686016,63.79963075876754,514325052420108672,133.25710256829277,2.8625814288723834,0.9249915360397027,0.04434325455679032,3.267633614381558,0.04214918565243305,-3.9907092010715086,0.06368472080084227,-0.3786379,0.24878454,-0.3108217,0.2755827,-0.24469608,0.2208445,-0.31892663,-0.08387209,0.31017345,-0.40318933,484,16.109575,16.109575,1.86899
37.376611343167006,63.41801155957591,514301412920506368,133.6443536214854,2.6044884060347155,0.748471366457408,0.057296845033743875,3.136683016717592,0.0464541133019193,-4.43255208886975,0.07965392694697461,-0.4042714,0.11312287,-0.2166232,0.25293696,0.024751566,0.22153632,-0.18954629,0.08300124,0.09338567,-0.509921,504,16.418575,16.418575,1.5392046
35.713464679687746,63.26236820011628,514328797632675200,133.00267165888366,2.1921391467636604,0.8009112430126377,0.08170669641890806,3.394775327554574,0.08314256808765938,-4.063572193397205,0.12284015963390539,-0.45714235,0.041012775,-0.15842186,0.152514,-0.088695414,0.13962767,-0.15042897,-0.0075901104,0.13387714,-0.6067382,473,17.16167,17.16167,1.5873413
36.669520709982216,63.40412766159992,514310105934152960,133.35444292987086,2.476149548288778,0.8902269068547318,0.07658204236949678,3.27003712761172,0.07187305873604578,-4.246578088946007,0.11006889863114726,-0.49604622,0.016234767,-0.20145804,0.18046528,0.0063143848,0.16907938,-0.15210842,0.081866205,0.15064049,-0.53393734,490,17.058895,17.058895,1.6454105
36.72347029001626,63.548600357005604,514317836875164032,133.32487529609713,2.619607793445547,0.9602326543647953,0.024423282974063626,3.1706614768863064,0.020438050970667098,-4.000457051840354,0.03301201345579998,-0.3565499,0.105167635,-0.31874457,0.27922362,-0.028116036,0.24357651,-0.27324364,-0.01333728,0.24963792,-0.3944616,504,14.591137,14.591137,1.2231321
35.56153350190666,63.48846208026982,514351818657225344,132.86068111700058,2.3808849485806487,0.9382773896202133,0.020327019254484244,3.251777985209659,0.018454748800245883,-4.078383360136511,0.029834796905983816,-0.39994037,0.047237877,-0.36965752,0.27934048,0.114047095,0.25449508,-0.2628256,0.0058766203,0.1034618,-0.5010162,466,13.435197,13.435197,0.8580198
35.89014387733373,63.78112777280281,514379753125294208,132.89631234739917,2.7059724692168428,0.8997667229853875,0.032976105370311974,3.1159618366542974,0.033316834216169815,-3.9615572184624535,0.051620986867714005,-0.3705778,0.07548772,-0.37429866,0.25871673,-0.01696668,0.23103777,-0.18652698,-0.052167416,0.19676095,-0.39784247,453,14.546683,14.546683,1.330123
36.15664744897782,63.84351876269671,514375011481521152,132.9846976652039,2.805627609251245,0.9753575519539885,0.021884893230060553,3.214093281473311,0.021656462822249194,-3.97307652358367,0.033612166479900715,-0.29714018,0.14867395,-0.3091901,0.25082475,-0.113001905,0.20898755,-0.20720278,-0.028227685,0.13738409,-0.356266,516,14.878862,14.878862,1.6634979
35.759199460331544,63.7809442281752,514379924923992576,132.84207269008857,2.685689246989341,0.9240971337260564,0.023196295765888525,3.2263087246333146,0.02120208142006199,-4.026659992219636,0.03412535168869179,-0.37808946,-0.021508701,-0.32248673,0.27236435,0.10810146,0.24358784,-0.19759585,-0.07964037,0.19308507,-0.4322136,451,14.226004,14.226004,1.0771179
35.62870093260599,63.672071739653454,514355357710145536,132.82549334452187,2.563558916989464,0.9083291021438571,0.04672584198102778,3.2206164645768696,0.04863560745160406,-3.8790056864266753,0.07756967447162914,-0.5144391,0.059720043,-0.41187432,0.35906768,0.074320465,0.3360902,-0.31580064,0.04024464,0.09461638,-0.5965155,407,16.016157,16.016157,1.4155378
36.12765673190441,63.83573475687062,514386728152310016,132.97546562722994,2.7938406549297277,0.9275952222171026,0.06455096892598619,3.305575436040132,0.0652312897023785,-3.9369569230843835,0.10035775308427117,-0.31971982,0.15837279,-0.19536442,0.16127607,-0.12154497,0.11998436,-0.09860527,-0.036679126,0.15667486,-0.4190432,487,16.981674,16.981674,2.0029593
35.783804316663854,63.781256223008846,514379959283729152,132.85217113772813,2.689752503037391,0.7681382386835136,0.02891784620778587,3.81284534511119,0.027244620765775517,-3.5078434422102878,0.04226904264446308,-0.33788115,-0.029094696,-0.30776492,0.238994,0.10643105,0.21512981,-0.15709925,-0.026225109,0.13926354,-0.38992056,447,11.783411,11.783411,1.7295599
35.18982951229569,63.3608902719746,514347145732935680,132.74778578524192,2.2042441255177723,0.8047633626219663,0.019077467614788537,2.1934614235302106,0.01814691964852818,-3.8261595849243335,0.027743510526233535,-0.3120421,0.13689758,-0.34130746,0.26110068,-0.021738056,0.22023605,-0.24595153,-0.05670184,0.18815771,-0.39680815,510,14.058416,14.058416,1.0710783
36.210771802103444,63.80198550927585,514374736603632128,133.02173595544983,2.775188571994311,0.9606780486681826,0.056770126728418836,3.201157160962314,0.05775416687520142,-4.0163503265699,0.0900319157519953,-0.27084276,0.12585616,-0.12791729,0.13664187,-0.1726834,0.096461535,-0.08474948,-0.023020748,0.15918005,-0.43398774,464,16.713823,16.713823,1.7426319
36.03372935965904,64.12606177256495,514395008849008640,132.83469610519228,3.051178791426795,0.9461140074323428,0.028762019017788906,3.1752034718456876,0.027192576833599207,-3.808251577036197,0.04132857659023185,-0.16840461,0.07417042,-0.22187953,0.22271974,-0.15320638,0.18030164,-0.08296495,-0.10172742,0.19397625,-0.32229593,422,15.013356,15.013356,1.5759287
35.97581348260809,63.74062295246054,514378653613681536,132.94600280743657,2.681242916618552,0.9866453030908652,0.018370850496909903,3.2717690580364716,0.019636784429160843,-3.8784456842781285,0.03231382600200673,-0.4959075,-0.05339257,-0.459886,0.43940446,0.06772022,0.41046265,-0.39889246,0.068801336,0.012557336,-0.5175926,445,13.645384,13.645384,1.1383524
36.13833897701922,63.80403640144069,514369101606542464,132.99105512337144,2.76583107006167,0.9722358967845199,0.01695833242143846,3.139318253074139,0.01654505065336411,-4.098093748612584,0.026050547200167966,-0.32829827,0.16449973,-0.276603,0.19980352,-0.070718236,0.14655855,-0.11222256,-0.013813774,0.17776312,-0.41230395,478,13.377434,13.377434,1.1640387
35.97890396671567,63.89629817740361,514382227026401280,132.89275803912324,2.8275582540265267,0.9640570269831913,0.026405729031155973,3.571978145736973,0.02602799571891523,-3.618388297080036,0.039351355031396466,-0.22153252,0.1070716,-0.34258726,0.13096637,-0.04859483,0.09404619,-0.1451883,-0.01675178,0.20507926,-0.3097011,463,11.9837885,11.9837885,0.94111156
36.01907496943259,63.93624630481852,514388274340336384,132.89531670797518,2.8711620132769666,1.0217483049693026,0.08463859865298687,2.9717118343084183,0.09191090216707094,-4.304715344562152,0.12791794894017142,-0.27038798,0.08996308,-0.21765089,0.08155814,-0.044165336,0.026602538,0.027824914,-0.06093634,0.23820958,-0.41137192,456,17.399506,17.399506,1.963829
37.43771282232699,63.56691439231029,514397242227869056,133.61453814093736,2.7529091244361283,0.825201240317461,0.06929760054176183,2.29801536430178,0.06214319120379567,-3.9811487037875444,0.1012448730737034,-0.39457107,0.15172686,-0.17825273,0.2228261,-0.06316542,0.18864968,-0.17696041,0.083151124,0.07049102,-0.47204247,523,16.998829,16.998829,1.6077766
35.99189045950347,63.50136713608043,514341098419071360,133.0364953637395,2.459608202584126,0.9296894669724863,0.034149513848673214,3.223487409057087,0.03223887955495288,-4.0972420347957605,0.05476839626646179,-0.51334673,0.020389976,-0.43492943,0.40124556,0.030880954,0.3788895,-0.4021454,0.087835416,0.062824614,-0.54978484,432,12.212217,12.212217,0.71471214
35.66147487178736,63.774070958979834,514382639343330688,132.803895663931,2.6643005266276507,0.8532752462928849,0.07712994474002119,3.330262690721908,0.07524219137570672,-4.774957722463706,0.1228123196353811,-0.42139727,0.08091416,-0.339268,0.27898526,0.05522166,0.24722715,-0.22928219,0.005416972,0.1558124,-0.53498286,387,16.972198,16.972198,1.5699463
35.8260566555985,63.76228580625688,514379684405829760,132.87629759049867,2.6784493737038413,0.9536654164771112,0.041807207199615976,3.2183509381981827,0.038575579158869513,-3.9190478154169797,0.06021673101526594,-0.4784043,0.19972357,-0.44603142,0.3496135,-0.1548802,0.3209387,-0.31393212,-0.13138819,0.28352827,-0.44649568,454,15.890032,15.890032,1.5181808
35.388029868734776,63.62428404892242,514356457221817472,132.74145883900334,2.4820232064012364,0.9376149042257893,0.06817085280367322,2.8239092410854867,0.0764934401907662,-3.924726869634203,0.11153239026445928,-0.40630886,-0.0063684415,-0.27378878,0.18524161,0.058813136,0.17462413,-0.19282769,0.1622657,0.051447224,-0.58739537,436,16.835262,16.835262,1.714858
36.210413852756155,63.8082866915001,514374736603627904,133.01935991795483,2.7810278846312664,0.9334475001119256,0.03944052236855394,3.168983639785025,0.04043848532933107,-4.120107691885268,0.060379148928944054,-0.29901063,0.18579505,-0.25288787,0.18732284,-0.14707524,0.13595843,-0.13052034,0.029854741,0.093370505,-0.4050749,491,16.031586,16.031586,1.6437464
35.802126232910396,63.75296149105955,514379650046097024,132.86960830961056,2.66602932812355,0.9874559691651986,0.02631157287842889,3.1999833820634516,0.026435488153823357,-4.119793090723812,0.040895586623254716,-0.3579372,0.102783315,-0.37415478,0.29432586,-0.04368858,0.25616127,-0.25372007,0.0036798154,0.1349614,-0.40472904,464,11.857691,11.857691,0.750165
36.0270021101624,63.81770068361901,514380990076015616,132.9401908341015,2.7613602774086132,1.1864166893331807,0.10688042727430629,3.1635207632382287,0.10613108013594745,-4.185519223603597,0.16246627248109805,-0.35740387,0.15461604,-0.17624828,0.15826555,-0.13482822,0.12836865,-0.12810458,-0.12022916,0.23204687,-0.45039442,463,17.745193,17.745193,1.8383732
36.39032999614346,63.7878947601695,514374083768601216,133.10096595178555,2.790117951850526,0.9218403785003517,0.07354922537357422,3.0255912737129496,0.07221849953385327,-4.138576244061596,0.1124321966145296,-0.2632684,0.18664047,-0.20899044,0.17166138,-0.1764337,0.1295619,-0.17033589,-0.010141159,0.14583252,-0.38520268,483,17.207426,17.207426,1.8351917
35.95264153180786,63.741006948927385,514378722333159680,132.9362528781776,2.678018310315335,0.9369387019806725,0.03173419997609512,3.0271688317756773,0.03062695380866843,-4.087271259178772,0.04862844644351486,-0.36741853,0.049329232,-0.3974786,0.29637477,-0.085562326,0.27062654,-0.26831803,-0.027690332,0.20570163,-0.3933666,483,11.344972,11.344972,0.81159496
36.01056530414483,63.51531342888179,514341132778806528,133.03941857922652,2.4755882733044943,1.150051371493019,0.1129619725428769,3.3337572734600145,0.12966016585080056,-4.4021640951641166,0.2045484338802378,-0.5022365,-0.04059049,-0.31098762,0.25144175,0.045807675,0.2474602,-0.28203988,0.25982466,-0.105942704,-0.67749035,402,17.587536,17.587536,1.7819061
35.46692546542459,63.53510667636001,514352918168822016,132.8049934920466,2.410220360230218,0.9802110211282663,0.03192768783696116,2.626471175421291,0.028772345416905418,-3.936415797660249,0.04587236410246728,-0.4344793,-0.07559793,-0.46244887,0.28115925,0.11930345,0.28604746,-0.31026658,0.050930347,0.16876532,-0.52144647,425,12.937344,12.937344,0.87523174
35.070093443548345,63.44228687803857,514348554482157056,132.66978807553164,2.2627678331248355,0.9381723563804559,0.028542867504591226,2.943457299394846,0.02647272085046545,-3.0993605193952574,0.04257185028532333,-0.3592788,0.113540314,-0.30631164,0.2724136,-0.084808804,0.2462318,-0.32277194,0.08655372,0.09316421,-0.5207374,437,14.703616,14.703616,1.1593876
35.577605687110086,63.77977388136213,514359961915057536,132.76710227788658,2.6568803152437264,0.9332228777397602,0.032834642201185815,3.2616367733337683,0.03802719436566578,-3.977333122449576,0.06135492213652007,-0.40476385,0.0035334802,-0.24822761,0.1910133,0.14622258,0.21025424,-0.23678736,0.13574526,0.049078453,-0.66279775,366,15.139878,15.139878,1.3080149
35.988690424903616,63.841550339408094,514381810407762560,132.9159820359558,2.77778035536401,0.9450727363273902,0.07700826772919009,3.0486216451717203,0.07413528967486903,-3.917949791414292,0.11190080435411393,-0.33299658,0.20685208,-0.190292,0.18074508,-0.20989054,0.1327088,-0.01571564,-0.08562061,0.1823441,-0.37825996,447,17.167627,17.167627,1.7765617
36.47572227901047,63.75999376075683,514370819593465600,133.14622062740682,2.777495812002818,0.9518293596994581,0.034378570743042146,3.1381033499910163,0.03254297747826879,-4.130035609685802,0.05082448984828798,-0.32045686,0.03479306,-0.38330168,0.27957335,-0.032505356,0.25845173,-0.32874116,0.0015548249,0.12898016,-0.39687374,449,15.545265,15.545265,1.5035582
36.05187375109533,63.687787832538,514366623402367616,132.9961152044003,2.64355640190777,1.0204333578328273,0.10191289332380052,3.3069979781118333,0.11007130424931795,-4.2511866353124415,0.17510964172257398,-0.52241164,0.060792916,-0.44060338,0.3675808,-0.0048891176,0.35150176,-0.38488826,0.072603725,0.060253605,-0.57945544,455,17.680265,17.680265,1.8747616
35.989524551365996,63.649638891114485,514366077949645440,132.98356797608196,2.5981353426247096,0.8828936181802669,0.025924005900505177,3.174347515262594,0.024510586356575235,-4.100251593123546,0.04076609549837897,-0.35174313,0.04795456,-0.40074936,0.26278815,-0.051457603,0.23814112,-0.2728023,-0.047360852,0.23396996,-0.4306278,445,13.259066,13.259066,1.0557709
36.427328048815795,63.76970093259686,514371060111632640,133.12274490222504,2.77893577661922,0.8389307157918234,0.04529720031133982,2.5134163838253234,0.04397252584427727,-3.7783884881151373,0.06926152485461153,-0.23248439,0.16577362,-0.2828188,0.13808872,-0.2262255,0.092143945,-0.23422469,0.017865432,0.18541113,-0.36088198,456,16.258512,16.258512,1.5885258
36.12342396752621,63.642066391812584,514365493834090752,133.04194589019122,2.6119034416909237,0.7879971730368143,0.037543154155212075,2.98788904250181,0.03584756855419665,-4.107994405514508,0.058135133595169856,-0.4047482,0.077985935,-0.36018527,0.27451974,-0.010762912,0.24236745,-0.22146943,-0.02594637,0.15370761,-0.46908492,482,15.6205635,15.6205635,1.3349428
36.30331328699984,63.59846540938217,514362912550547968,133.1322151494791,2.5993398589438153,0.7659402831226032,0.12041606244521649,2.905768738579993,0.1068829301982135,-4.088218938370209,0.16876776151978648,-0.59499186,0.24326359,-0.24702266,0.24727412,-0.28067666,0.18622042,-0.25612137,0.07503605,0.14934117,-0.5684976,415,17.430958,17.430958,1.7819233
36.35890745916424,63.86198636518985,514374599164642816,133.06162117080103,2.854440833833043,0.9234523188317322,0.04496489483144733,3.368267683324809,0.046504647401112334,-4.577688244397706,0.06988883742883034,-0.28998813,0.13894598,-0.17865014,0.18355186,-0.15231188,0.14929566,-0.13404526,-0.024897143,0.1033275,-0.42051017,480,16.365217,16.365217,1.7738523
35.93034362112416,63.46544027057874,514340548663272960,133.02329539893825,2.416343240067983,0.9844836831728271,0.045734704638289346,3.159901817849669,0.045045845393310795,-3.9078139857911265,0.0754023891924362,-0.51817185,-0.040502116,-0.48141629,0.41143993,0.021201896,0.39473808,-0.42095196,0.06023945,0.09498941,-0.55939716,421,15.9651375,15.9651375,1.5356216
37.46620669133016,63.60148522054013,514397585825235840,133.61349030772527,2.789715892669597,1.0888305438299144,0.043285235609236236,3.154041451481208,0.03672614267739524,-3.962898559797413,0.05976487651074313,-0.42234,0.09896005,-0.32875648,0.30249596,-0.074140765,0.27252498,-0.30431026,0.009909463,0.17415775,-0.41470778,505,14.729147,14.729147,1.3679419
36.22864299042308,63.85344792673902,514375458158110464,133.01091484964812,2.8261169238500927,0.9549383602026038,0.0154556567091902,3.162963382845526,0.015743543691292248,-4.135085129407829,0.025161074860805866,-0.34935275,0.15951113,-0.33923143,0.31061184,-0.07808148,0.2681069,-0.27520847,0.032006003,0.079732925,-0.43987885,472,13.118276,13.118276,1.186223
36.326879505079035,64.0285409559201,514389923607904000,132.98923059407946,3.005144601714156,0.8128896505990786,0.04224690420884973,2.473426428100346,0.043811447152423626,-3.746031520329868,0.06384104507069222,-0.30457142,0.12070481,-0.27447152,0.23205183,-0.14168301,0.2037839,-0.22097795,-0.06384706,0.15816838,-0.38273057,458,16.161898,16.161898,1.9572649
35.58022505077162,63.731771892582344,514358995541045120,132.78472564871245,2.612208114125098,0.9431988877264391,0.03465722695707333,3.179750857343838,0.033088678228521635,-4.207998033831098,0.0565751666840751,-0.45335987,-0.090332985,-0.3735253,0.3161322,0.10905942,0.3026028,-0.3030349,0.03560071,0.06924268,-0.56889236,422,12.654015,12.654015,0.7997112
35.852380992820876,63.9346144466595,514385491201694720,132.82717199375446,2.8440514634888734,1.075471479899353,0.08649041440836902,2.6678937006496697,0.08798644755228768,-3.5918999570779317,0.13592544568422965,-0.31201804,0.07093678,-0.3503384,0.20421618,-0.024654556,0.16406876,-0.1407648,0.0031438095,0.17652279,-0.41190204,391,16.841116,16.841116,1.9906359
35.6454929296745,63.86955644187426,514384185531511040,132.7642740784098,2.751483227448783,1.0946697884390761,0.021661400683542616,3.057640502048687,0.022117888137906237,-3.539130148402458,0.03616153288276629,-0.30732828,0.033827316,-0.27075952,0.12757151,0.13625585,0.100789845,-0.09149984,-0.022322873,0.27933535,-0.44314712,403,13.936679,13.936679,1.0610428
36.08402525328482,63.8719092128951,514387037389938944,132.9447080959765,2.8209423794269486,0.95136954663489,0.017103561353991915,3.133987234610596,0.017081031979820076,-3.910743294308394,0.025956551060777003,-0.29974774,0.11553916,-0.30449066,0.24546283,-0.12043984,0.21208386,-0.2115755,-0.060531132,0.14565426,-0.36507344,504,13.901357,13.901357,1.4714556
36.31897375016251,63.88027056030283,514375423798358528,133.03866032078486,2.8652901412757785,0.948496843871703,0.05738251804675391,3.183701820672794,0.05795234120193697,-3.918099423062073,0.09208003776955222,-0.3223131,0.12989698,-0.27830064,0.25574547,-0.14664738,0.22317596,-0.26928777,-0.009642317,0.1369117,-0.4213076,476,16.821562,16.821562,1.8105059
36.124087372127576,63.872758002508554,514386934310721920,132.9609446961776,2.8279411572943793,0.7101480791569149,0.029852155565433785,3.439292827954586,0.0299210056265706,-3.7304678532122058,0.04589619621863813,-0.32149556,0.1746243,-0.3393028,0.29222104,-0.17886049,0.24696922,-0.23581143,-0.0603504,0.19447602,-0.34511864,489,14.000313,14.000313,2.1562881
35.520329067836464,63.72573452430257,514359407857920000,132.76188053778068,2.597427242578149,0.9459642485111432,0.02636837915659494,3.010986520383745,0.026265303682929002,-3.708302075252722,0.043646151225435526,-0.51946074,0.025107967,-0.502463,0.42654872,0.076985255,0.41727906,-0.46158716,0.012826439,0.1794193,-0.5416739,399,14.3964615,14.3964615,1.2618971
35.954266038414126,63.94182190508134,514391156256557312,132.86665789850838,2.8664195646155437,0.9436446312978918,0.024512609303661267,3.181070679456523,0.02602039007182698,-3.9304358326221265,0.03758858720674562,-0.24284373,0.15397513,-0.38265452,0.20379469,-0.12072201,0.16317876,-0.22901817,-0.014271801,0.14641362,-0.30811018,464,12.372628,12.372628,1.023593
36.16332120071827,63.90077776507626,514387346627569664,132.96724467195116,2.86024782472038,0.9604481587129262,0.023451832190054367,3.0611274678736855,0.024219064125407034,-3.943044716328013,0.037848377733902434,-0.38414863,0.101162285,-0.38574278,0.3047602,-0.08252885,0.2735508,-0.3071041,0.020796997,0.11255583,-0.42503068,469,12.890359,12.890359,1.22225
35.64548951080104,63.8468052337118,514384013732830720,132.77213261112175,2.730129020634682,1.0080157807947419,0.08152887135614711,3.157986450501731,0.07587567249578892,-3.862056251237232,0.12193486030414416,-0.25180614,0.22987749,-0.29928127,0.24669237,-0.09725781,0.16786197,-0.2374012,-0.044287816,0.34014308,-0.3901302,390,17.063236,17.063236,1.660923
36.396817783257994,63.88050511386303,514376110993122432,133.07065156857973,2.877685908919125,0.9126089623507302,0.024822209572316158,3.238906743268047,0.0250130915485199,-4.137303937402016,0.03903589899288603,-0.34334219,0.17687644,-0.3665793,0.2886532,-0.1743635,0.25224635,-0.29500282,-0.05954354,0.16920112,-0.35354373,467,11.658451,11.658451,1.281971
35.355906081124864,63.61300975925134,514357075697118976,132.73187730544802,2.466556402770191,0.9825455559324646,0.11307160414069933,3.0684209489373946,0.12697632784740012,-3.8207630180749526,0.18340526332449567,-0.4435527,-0.0892227,-0.36880022,0.27027068,0.16227019,0.27233168,-0.2590124,0.22211523,9.276364E-4,-0.59369516,439,17.74905,17.74905,1.9043102
35.719264469760375,63.772311863883516,514382497602091520,132.82849455314062,2.6714786505115833,0.9357281600117036,0.03017197617331079,3.077228412845077,0.02802449882859405,-3.8007140859003585,0.04492407202096136,-0.40218922,-0.027714405,-0.41220194,0.29964957,0.13494289,0.27930883,-0.21959335,0.03159343,0.15451786,-0.45274612,452,12.345143,12.345143,0.72569656
36.15911918418298,63.8840704355794,514386968670454272,132.9714085902273,2.843961055416772,0.8854580166069598,0.016196658713914642,3.156623912103252,0.016464667372095773,-4.13593689707673,0.02507435423237023,-0.30780464,0.13925156,-0.36344844,0.2448207,-0.15271382,0.20286933,-0.24737364,-3.8643208E-5,0.14501747,-0.36491287,500,13.667277,13.667277,1.3941851
35.60466851121813,63.88993127026252,514384456107176192,132.7403502179656,2.7644116558325353,0.9669850043338506,0.029602442049635316,3.229978307688004,0.029458915226653004,-4.011797989438013,0.04651162713632138,-0.2880716,0.06551575,-0.40516526,0.22461975,0.07200632,0.20094612,-0.27147993,0.0017594016,0.24746387,-0.37942103,422,12.53315,12.53315,0.8944931
36.49613016673054,63.84027269903984,514372915537467008,133.12594345725932,2.8556988808395984,0.9279241826169179,0.027924140129990574,3.063008286668886,0.025336511090023286,-4.141375926235616,0.041173537744775085,-0.25824088,0.22070943,-0.31482196,0.26470575,-0.1412479,0.2103207,-0.24478689,-0.05252993,0.20299648,-0.325881,451,15.071549,15.071549,1.5489693
35.99560390266841,63.809288393203666,514380577758998272,132.93014841609875,2.7486270838292253,0.9830886862668117,0.0546719193617663,2.67098403670341,0.05260960919366097,-4.62041103636038,0.08140278889678787,-0.4109033,0.22602366,-0.2615542,0.26856494,-0.11012326,0.21183956,-0.16157784,-0.075822674,0.2427289,-0.45736855,440,16.474527,16.474527,1.6006536
35.84238780698915,63.823535094062905,514381574191410688,132.861742381454,2.7383835767938645,0.8965525504582863,0.03022569694914754,3.1545096479639465,0.029503079022597873,-4.064904790024013,0.04618107331059137,-0.42207688,0.17495783,-0.23704693,0.20523664,-0.092166014,0.17190154,-0.16938019,-0.09011488,0.19538565,-0.49268934,426,11.809868,11.809868,0.77486706
35.99020366890136,63.811170121740844,514380646478473856,132.92725380376137,2.7495554411075895,1.0204715055133702,0.028643207720837893,3.3093368871768827,0.02755473378432802,-3.9863280890969577,0.04417070331634621,-0.42902482,0.16440462,-0.36451402,0.31548837,-0.105901465,0.27717948,-0.25605056,-0.12225055,0.2575395,-0.46498004,466,14.83675,14.83675,1.3643227
36.089729098420094,63.609796385700356,514365356395153408,133.03927811988686,2.5764309214332255,0.9158178772459554,0.02960933708922079,3.213335182769745,0.024817168413979494,-3.9959234542491293,0.04140286709740993,-0.4399115,-0.049956474,-0.43570763,0.2909288,0.1639898,0.2862585,-0.22760522,0.001831543,0.20795545,-0.4587476,461,14.749747,14.749747,1.2020855
37.56417003380495,63.55371516060847,514396486313661440,133.6717840413245,2.761572147170064,0.8817017400264099,0.03647357130158956,2.5877108022930235,0.02936770113999896,-3.632290416013888,0.050872747713275365,-0.40641198,0.16522026,-0.30312112,0.33157432,-0.06234673,0.29170087,-0.32575956,-0.002058861,0.14049888,-0.40422323,511,15.585129,15.585129,1.3607969
36.07307533441555,63.632715555040086,514365562553573632,133.02428416211126,2.595290322884152,0.9552467625172238,0.020052326654082037,3.1150922478690934,0.019408516017305446,-3.89384431433835,0.030898670304670472,-0.39283955,0.054981124,-0.4325312,0.30478114,0.013234811,0.27958786,-0.28167808,-0.0036216981,0.14098746,-0.42768696,463,13.012648,13.012648,0.79298496
35.92541709834865,63.82795676217387,514381471112188928,132.89456762974189,2.755291507128537,0.854137551782904,0.043108833581744964,3.196048706752152,0.04400081023916854,-4.13666438428108,0.06644511765417827,-0.46268412,0.2149106,-0.29372594,0.26496625,-0.19846325,0.22654775,-0.19995299,-0.09547668,0.23392537,-0.46710467,435,16.078945,16.078945,1.697135
35.72766905167485,63.832217936935024,514383292178329856,132.81121775276262,2.728964988882319,0.9340572847908938,0.01977665975092234,2.9899496266686665,0.019134503380695177,-3.860513553318988,0.031545164287118586,-0.48091364,0.21357788,-0.45216644,0.37156725,-0.07871038,0.3336204,-0.37027243,-0.10800517,0.24118628,-0.5120691,419,13.547599,13.547599,1.0550671
35.95355840343019,63.60702862316289,514365837431501696,132.98350157146916,2.5526286489772465,0.9892666616285374,0.029423351145004977,3.110161024527219,0.028031786684692594,-3.0806960336379747,0.044870545034313966,-0.38318568,0.002171989,-0.40929744,0.26084325,0.08049212,0.23911719,-0.23902816,0.026994724,0.12736125,-0.46890086,471,12.306291,12.306291,0.63938046
35.69722007202834,63.589724543132895,514354052040137600,132.8825424192773,2.4967834187281914,0.9627821131288397,0.024326375171021423,3.314431079305539,0.02486755550836907,-3.860074375283168,0.03950413301370107,-0.54748476,-0.059888598,-0.51584274,0.4184016,0.11434238,0.40529236,-0.3851548,0.10065591,0.059264205,-0.5941489,454,14.411713,14.411713,1.1394033
35.70876635927347,63.689753070262064,514355800081599616,132.8527286654804,2.5924122932285307,1.0002908238784254,0.07390078446624938,3.178888554016755,0.07992794542665015,-3.96321952082217,0.12249977913162807,-0.45005053,0.030820413,-0.30593905,0.2560096,0.093875125,0.23373793,-0.20525278,0.10683426,0.058473475,-0.59276617,421,16.995398,16.995398,1.6335621
35.27746016532419,63.573578034974744,514351092797292544,132.7124713642504,2.4176061376090794,0.9677165469037622,0.12186003200610517,3.341360412021178,0.12729375860135855,-4.246274150602507,0.1838175452118157,-0.3927512,0.0022137454,-0.26309922,0.20950474,0.10957679,0.18829669,-0.13230322,0.18263818,0.079519905,-0.5501442,439,17.834263,17.834263,1.930212
35.76684464821146,63.829454808499825,514383116077782912,132.82840156768933,2.732360259579214,0.917980101394918,0.028598045750293215,3.0831750738378063,0.02786314443515384,-4.294820373024368,0.046387982968512445,-0.33904174,0.15014718,-0.3407181,0.29903868,0.044809896,0.24851674,-0.19933636,-0.02242974,0.18734914,-0.4297466,381,12.822932,12.822932,0.9255285
36.32838156354405,63.849061904951014,514374564804911488,133.05362648278032,2.837582347806915,1.0175593589961114,0.06767558108378663,2.611226412284421,0.06870810374095654,-3.715996200760594,0.10358687497549936,-0.25648582,0.18755238,-0.20116341,0.18048373,-0.122846685,0.13823405,-0.12401083,-0.00958921,0.11740339,-0.36125997,463,17.11495,17.11495,1.8472462
36.03892761559359,63.94350107809928,514388274340333696,132.90094812204552,2.8810141267488847,1.0238326270680351,0.03189452347092788,2.986650239030623,0.03238596190035929,-3.7865076752874702,0.04671500663373135,-0.24596135,0.14747296,-0.32030115,0.20966806,-0.09826447,0.1550697,-0.1443732,-0.01578177,0.17013147,-0.3527862,487,15.527802,15.527802,1.4978838
35.461756347680286,63.583897508159325,514356079265102464,132.78610813570873,2.4552739811432476,0.9166701048082097,0.03627366177117549,3.3294385061001006,0.03589653839777167,-3.9178334474630874,0.057064344948581945,-0.38593122,-0.082086116,-0.44540432,0.32199022,0.17430633,0.30377057,-0.30420122,0.121319465,-0.0061696996,-0.47340566,455,15.60379,15.60379,1.3449707
