source_id,l,b,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_n_obs,phot_g_mean_mag,g,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error
3375332407572147712,189.56989222954255,1.0252660901143131,92.67696573957329,0.17363436302642724,21.162731346366982,0.15701519495175695,0.8549546015470207,0.1858319576288301,0.31684580878879376,0.3413268552698759,-2.95849701182322,0.28077736294971245,0.12137529,-0.33299047,-0.10791708,0.3643715,-0.43220034,0.35840228,-0.20639773,-0.0047423947,-0.016121298,-0.022349345,108,17.805866,17.805866,18.559547,16.976093,,
3375335770528471808,189.67943785456234,1.1971344554582435,92.89503340319946,0.13871168396575415,21.149498773839593,0.1255341649496793,0.8957511295429081,0.1532897822258742,0.4273205638806054,0.2567595883035603,-2.468555027419343,0.21234422660674435,-0.09468474,0.17743579,-0.27905923,0.1003521,-0.32895893,-0.013553622,-0.4819732,0.21811698,0.24125734,0.012583278,107,17.760952,17.760952,18.48119,16.903399,,
3375307664262723840,189.9349012029183,0.9550286926566176,92.79938250499478,0.07598997721253133,20.809091175777546,0.06959419287233513,0.20008948759663242,0.0745727837670896,-0.5291032647764903,0.16345566022911506,-1.8794154106243712,0.15102610324960625,-0.46373394,-0.09967763,-0.49264225,0.47659183,-0.23044102,0.4064207,-0.5031288,0.243205,0.124199055,-0.61207074,150,16.437023,16.437023,17.801874,15.265365,,
3375321927849467136,189.7263382990362,1.1400148696990446,92.86553120738326,0.12239994898720981,21.08091336221433,0.1128997094337955,0.30879062298705345,0.14637579603638426,-0.6072170903401299,0.22725307515089635,-3.2165944721237416,0.18951695452234232,-0.18313995,0.17029442,-0.1349093,0.24281494,-0.39289382,0.0976991,-0.39493543,0.25122005,0.29578918,-0.11036307,124,17.723177,17.723177,18.65195,16.362957,,
3375286709116829440,189.4178751171355,0.5601935370802361,92.16177911950084,0.07122631802520216,21.070916395263158,0.06607764287534088,0.400448972795346,0.08576112770628413,-0.6421872572154874,0.1371126586506371,-1.707026180253942,0.11729918280858856,-0.013917472,0.12364547,-0.09518494,0.21340229,-0.3980072,0.09623236,-0.33343494,0.23160288,0.3343062,-0.07953162,152,14.725179,14.725179,,,,
3375304438743992832,189.21183926202033,0.5166067379074981,92.01370867288374,0.10368126536155552,21.229901850933153,0.09529047575799254,0.527140779950202,0.11143404407683943,-0.7379609004738096,0.20124529791861923,-2.3305253354580726,0.16543537732658398,-0.15943335,0.15075873,-0.23174167,0.30601415,-0.35002548,0.23837486,-0.36880186,0.116762675,0.07119578,0.011363345,148,17.228329,17.228329,18.003492,16.301352,,
3375220497903463424,189.82712543081684,0.4587218636763522,92.27903478466486,0.06842256663853104,20.663774272343623,0.07225611078598432,0.3332685016627965,0.09592500738037293,0.01645626165330237,0.1319464659444332,-2.45953576450283,0.10658577147530789,-0.084035665,0.10968257,-0.11938251,0.1647882,-0.62552506,-0.020945743,-0.41477147,0.20909709,0.2991755,0.0574837,116,16.129332,16.129332,17.227251,15.013324,,
3375283101346448256,189.57177450569012,0.701179307959547,92.37379211142564,0.025286291099029627,21.004567206560576,0.02628422242057201,0.9874707104672733,0.03450271936234638,-0.5809751532419246,0.0481887858209097,-2.878951916941514,0.03971607896388589,0.11510374,-0.036509067,-0.15579253,0.18042414,-0.5925609,-0.012629539,-0.38667816,0.31099737,0.33737633,0.07982502,153,13.099895,13.099895,13.357543,12.682911,,
3375311241973313920,189.87093660186875,1.1146201990016917,92.91617249149748,0.10078855097060727,20.941950680054177,0.09434669589538135,0.2647084555018099,0.1161761970347332,0.17262244814254124,0.19616167312961105,-2.0092300655359425,0.1623581548582558,-0.09304538,-0.1440261,-0.11590178,0.2924307,-0.41134775,0.281247,-0.32070404,0.0953062,0.19428043,-0.20745587,157,17.456139,17.456139,18.484089,16.442099,,
3375232588234937984,189.7114833345443,0.6546968016543824,92.40258347808553,0.17662168502829986,20.85981463156971,0.16605067455060268,0.31263733048924686,0.19685488716468294,0.03146276190098288,0.3445459885513313,-1.784836576377547,0.30076666845609973,-0.13569064,0.0949339,-0.22875042,0.28891388,-0.3769325,0.18971851,-0.3333175,0.17554961,0.14521381,-0.114459775,129,17.91674,17.91674,19.298473,16.689621,,
3375240460911310848,189.66565021997516,-0.0014124341378162228,91.76548431441135,0.03634957450085496,20.581431698243335,0.034244618549325895,0.7437181468102415,0.03981757427864062,-0.4386817213003587,0.07121430897828775,-1.7456981077977631,0.05864952263929963,-0.3950896,0.026506795,-0.28235143,0.3690578,-0.4073238,0.2788259,-0.48885453,0.1667356,0.22414353,-0.3866648,121,14.298181,14.298181,14.652823,13.772186,,
3375245855390196224,189.7032330172418,0.17712644539706854,91.95166323788727,0.13934083148030896,20.635471939275487,0.14084515549733082,0.5404149125557395,0.1849333066059204,0.47926132198658977,0.2890382028496293,-1.7696545576178933,0.26925828927117007,-0.21030773,-0.029467264,-0.037678815,0.10073274,-0.5211278,0.052952044,-0.26003665,0.11213477,0.3483221,-0.39875695,143,17.792328,17.792328,18.629519,16.841719,,
3375241938380061696,189.64830605516292,-0.01073823993601325,91.74775904888793,0.19829073590039525,20.592036014709976,0.17875712147098263,0.36614264919016387,0.19976494675711443,0.07495369829015469,0.39398207755138476,-1.7231326527237911,0.3235704431055461,-0.3456905,-0.13201436,-0.47856665,0.46443552,-0.18135446,0.3941311,-0.5414495,0.35678992,0.10624311,-0.42134458,150,17.897015,17.897015,19.670828,16.498014,,
3375284166498339072,189.51702560891485,0.6817219704780727,92.3271699107243,0.06150630320994646,21.043060354503073,0.06026872668998525,0.6443418498682278,0.07575518880329371,-0.5821847103216414,0.12600244015384313,-3.457438537332323,0.11663493943560418,-0.20093828,0.04099353,-0.20480397,0.23582833,-0.45009902,0.106191605,-0.32450107,0.2138356,0.2836556,-0.3315418,175,16.163164,16.163164,16.665644,15.445029,,
3375258018737611904,189.4509511022397,-0.0503369265995928,91.60796752701376,0.04485552090786926,20.74503895015492,0.04022077862422292,1.1639740276870454,0.044356750039215916,-0.32597845235012246,0.08844404980821756,-2.6598801495084405,0.07170967027950634,-0.21681754,-0.0485633,-0.46026674,0.33022243,-0.24004145,0.2550595,-0.53535515,0.26525182,0.06358663,-0.18842578,138,10.418761,10.418761,10.600516,10.13772,,
3375272617330709888,189.65049878824965,0.40993399275251485,92.14187456365198,0.19374200975718103,20.794615518569206,0.1902439655833195,-0.03348681915635494,0.21669253041396289,-0.04254606548408235,0.35271096361410115,-3.247344423001394,0.3086234006453868,-0.4463336,0.19261739,-0.11594773,0.36928347,-0.47781473,0.2179847,-0.3289198,0.1697596,0.19944257,-0.35643148,141,17.999336,17.999336,20.184444,16.55819,,
3375237849571200128,189.73162055805864,-0.0028678766388771726,91.79843760999844,0.032251180528010764,20.523104023142054,0.029432161616622897,1.1529532432565448,0.032130986853003723,-0.5355247315872889,0.062319741641947576,-2.5572931312359715,0.04987889785725542,-0.3114825,-0.081574716,-0.4047208,0.50824124,-0.2486115,0.41405332,-0.49357688,0.2987282,0.05286086,-0.30198196,150,14.322394,14.322394,14.71992,13.759178,,
